日期,主队,客队,主队主力,客队主力,主队队员,客队队员,主队得分,客队得分,主队疲劳,客队疲劳
2020-01-26,活塞,篮网,['布鲁斯-布朗' '兰斯顿-加洛韦' '马基夫-莫里斯' '克里斯蒂安-伍德' '路易斯-金'],['加莱特-坦普尔' '乔-哈里斯' '托里恩-普林斯' '贾勒特-阿伦' '威尔森-钱德勒' '尼古拉斯-克拉克斯顿'],"['德里克-罗斯' '布鲁斯-布朗' '斯维亚托斯拉夫-米哈伊柳克' '安德烈-德拉蒙德' '兰斯顿-加洛韦' '马基夫-莫里斯'
 '克里斯蒂安-伍德' '路易斯-金']","['凯里-欧文' '加莱特-坦普尔' '乔-哈里斯' '托里恩-普林斯' '贾勒特-阿伦' '斯潘塞-丁威迪' '威尔森-钱德勒'
 '卡里斯-勒韦尔' '尼古拉斯-克拉克斯顿']",118.89177489177489,146.83928571428572,1,0
2020-01-26,爵士,独行侠,['乔-英格尔斯' '罗伊斯-奥尼尔' '迈克-康利' '乔治-尼昂' '托尼-布拉德利'],['多里安-芬尼-史密斯' '德朗-赖特' '贾斯廷-杰克逊' '马克西-克勒贝尔' '杰伦-布伦森' '博班-马里亚诺维奇'],"['多诺万-米切尔' '乔-英格尔斯' '罗伊斯-奥尼尔' '博扬-波格丹诺维奇' '鲁迪-戈贝尔' '乔丹-克拉克森' '迈克-康利'
 '乔治-尼昂' '托尼-布拉德利']","['卢卡-东契奇' '塞思-库里' '小蒂姆-哈达威' '多里安-芬尼-史密斯' '克里斯塔普斯-波尔津吉斯' '德朗-赖特' '贾斯廷-杰克逊'
 '马克西-克勒贝尔' '杰伦-布伦森' '博班-马里亚诺维奇']",112.0,107.0,0,0
2020-01-26,骑士,公牛,['特里斯坦-汤普森' '小拉里-南斯' '丹特-埃克萨姆' '阿方索-麦金尼' '约翰-亨森'],"['托马什-萨托兰斯基' '赛迪斯-杨' '克里斯-邓恩' '卢克-科内特' '科比-怀特' '钱德勒-哈奇森' '里安-阿尔奇迪亚科诺'
 '登泽尔-瓦伦丁']","['达里厄斯-加兰' '科林-塞克斯顿' '凯文-乐福' '切迪-奥斯曼' '特里斯坦-汤普森' '小拉里-南斯' '丹特-埃克萨姆'
 '阿方索-麦金尼' '约翰-亨森']","['扎克-拉文' '托马什-萨托兰斯基' '赛迪斯-杨' '克里斯-邓恩' '卢克-科内特' '科比-怀特' '钱德勒-哈奇森'
 '里安-阿尔奇迪亚科诺' '登泽尔-瓦伦丁']",115.85714285714286,152.01746031746032,0,1
2020-01-27,尼克斯,篮网,"['雷吉-布洛克' '埃尔弗里德-佩顿' '泰-吉布森' '丹伊恩-多特森' '弗朗克-尼利基纳' '博比-波蒂斯' '米切尔-罗宾逊'
 '凯文-诺克斯']",['加莱特-坦普尔' '贾勒特-阿伦' '罗季翁斯-库鲁茨' '威尔森-钱德勒' '尼古拉斯-克拉克斯顿' '蒂莫泰-卢瓦乌-卡巴罗'],"['雷吉-布洛克' '埃尔弗里德-佩顿' '马库斯-莫里斯' '朱利叶斯-兰德尔' '泰-吉布森' '丹伊恩-多特森' '弗朗克-尼利基纳'
 '博比-波蒂斯' '米切尔-罗宾逊' '凯文-诺克斯']","['加莱特-坦普尔' '斯潘塞-丁威迪' '乔-哈里斯' '托里恩-普林斯' '贾勒特-阿伦' '卡里斯-勒韦尔' '罗季翁斯-库鲁茨'
 '威尔森-钱德勒' '尼古拉斯-克拉克斯顿' '蒂莫泰-卢瓦乌-卡巴罗']",163.59267399267398,112.76356976356978,0,1
2020-01-27,开拓者,步行者,['特雷沃-阿里扎' '小加里-特伦特' '安芬尼-西蒙斯' '凯莱布-斯瓦尼根' '纳西尔-利特尔'],['TJ-麦康奈尔' '亚卡尔-桑普森' '贾斯廷-霍勒迪' '埃德蒙-萨姆纳'],"['达米安-利拉德' 'CJ-麦科勒姆' '卡梅罗-安东尼' '特雷沃-阿里扎' '哈桑-怀特塞德' '小加里-特伦特' '安芬尼-西蒙斯'
 '凯莱布-斯瓦尼根' '纳西尔-利特尔']","['杰里米-兰姆' 'TJ-麦康奈尔' 'TJ-沃伦' '亚卡尔-桑普森' '多曼塔斯-萨博尼斯' '道格-麦克德莫特' '阿龙-霍勒迪'
 '贾斯廷-霍勒迪' '埃德蒙-萨姆纳']",139.0,129.0,0,0
2020-01-27,掘金,火箭,['加里-哈里斯' '托里-克雷格' '杰拉米-格兰特' '蒙特-莫里斯' '马利克-比斯利'],['PJ-塔克' '本-麦克勒摩' '奥斯汀-里弗斯' '丹纽尔-豪斯' '萨博-塞福洛沙'],"['威尔-巴顿' '加里-哈里斯' '托里-克雷格' '杰拉米-格兰特' '尼古拉-约基奇' '蒙特-莫里斯' '马利克-比斯利'
 '小迈克尔-波特']","['拉塞尔-威斯布鲁克' '埃里克-戈登' 'PJ-塔克' '本-麦克勒摩' '克林特-卡佩拉' '奥斯汀-里弗斯' '丹纽尔-豪斯'
 '萨博-塞福洛沙']",137.2214285714286,61.475774225774224,0,0
2020-01-27,灰熊,太阳,['凯尔-安德森' '布兰登-克拉克' '所罗门-希尔' '丹东尼-梅尔顿' '泰厄斯-琼斯'],['里基-卢比奥' '达里奥-沙里奇' '米卡尔-布里奇斯' '杰文-卡特' '泰-杰罗姆'],"['狄龙-布鲁克斯' '贾-莫兰特' '小贾伦-杰克逊' '凯尔-安德森' '约纳斯-瓦兰丘纳斯' '布兰登-克拉克' '所罗门-希尔'
 '丹东尼-梅尔顿' '泰厄斯-琼斯']",['德文-布克' '里基-卢比奥' '凯利-乌布雷' '达里奥-沙里奇' '德安德烈-艾顿' '米卡尔-布里奇斯' '杰文-卡特' '泰-杰罗姆'],111.51269841269841,80.85576923076923,0,0
2020-01-27,老鹰,奇才,['德安德烈-亨特' '布鲁诺-费尔南多' '杰夫-蒂格' '卡姆-雷迪什' '文斯-卡特' '达米安-琼斯' '布兰登-古德温'],['以赛亚-托马斯' '加里-佩顿二世' '托马斯-布莱恩特' '伊安-马辛米' '安热伊斯-帕塞奇尼克斯'],"['特雷-杨' '凯文-赫尔特' '德安德烈-亨特' '约翰-科林斯' '布鲁诺-费尔南多' '杰夫-蒂格' '卡姆-雷迪什' '文斯-卡特'
 '达米安-琼斯' '布兰登-古德温']","['以赛亚-托马斯' '加里-佩顿二世' '布拉德利-比尔' '托马斯-布莱恩特' '伊安-马辛米' '戴维斯-贝尔坦斯' '特洛伊-布朗'
 '伊斯梅尔-史密斯' '乔丹-麦克雷' '安热伊斯-帕塞奇尼克斯']",160.21428571428572,140.42857142857142,0,0
2020-01-27,马刺,猛龙,['布林-福布斯' '德章泰-默里' '德里克-怀特' '帕蒂-米尔斯' '马科-贝里内利' '鲁迪-盖伊' '朗尼-沃克' '雅各布-珀尔特尔'],['OG-阿奴诺比' '马克-加索尔' '特伦斯-戴维斯'],"['布林-福布斯' '德章泰-默里' '拉马库斯-阿尔德里奇' '德马尔-德罗赞' '德里克-怀特' '帕蒂-米尔斯' '马科-贝里内利'
 '鲁迪-盖伊' '朗尼-沃克' '雅各布-珀尔特尔']","['弗雷德-范弗利特' '凯尔-洛瑞' '帕斯卡尔-西亚卡姆' 'OG-阿奴诺比' '马克-加索尔' '诺曼-鲍威尔' '赛尔吉-伊巴卡'
 '特伦斯-戴维斯']",121.28571428571429,102.21428571428572,0,0
2020-01-27,魔术,快船,['肯-伯奇' '迈克尔-卡特-威廉姆斯' '韦斯利-艾旺杜' '穆罕默德-班巴' '阿米尔-杰弗森'],['兰德里-沙梅特' '莫里斯-哈克利斯' '帕特里克-帕特森' '伊维察-祖巴茨' '杰罗姆-罗宾逊' '乔纳森-莫特利'],"['埃文-富尼耶' '马克尔-富尔茨' '阿龙-戈登' '肯-伯奇' '尼古拉-武切维奇' '特伦斯-罗斯' '迈克尔-卡特-威廉姆斯'
 '韦斯利-艾旺杜' '穆罕默德-班巴' '阿米尔-杰弗森']","['兰德里-沙梅特' '科怀-伦纳德' '莫里斯-哈克利斯' '帕特里克-帕特森' '伊维察-祖巴茨' '路易斯-威廉姆斯' '蒙特雷兹-哈勒尔'
 '杰罗姆-罗宾逊' '乔纳森-莫特利']",109.57142857142857,102.71428571428571,0,0
2020-01-27,鹈鹕,凯尔特人,['德里克-费沃斯' '约什-哈特' '贾克森-海斯' '弗兰克-杰克逊' '尼科勒-梅利' '伊托万-摩尔'],['丹尼尔-泰斯' '哈维特-格林' '谢米-奥杰莱' '樊尚-普瓦里耶'],"['朗佐-鲍尔' '朱-霍勒迪' '布兰登-英格拉姆' '蔡恩-威廉森' '德里克-费沃斯' '约什-哈特' 'JJ-雷迪克' '贾克森-海斯'
 '弗兰克-杰克逊' '尼科勒-梅利' '伊托万-摩尔']",['肯巴-沃克' '马库斯-斯马特' '戈登-海沃德' '杰伦-布朗' '丹尼尔-泰斯' '哈维特-格林' '谢米-奥杰莱' '樊尚-普瓦里耶'],132.28571428571428,88.92857142857143,0,0
2020-01-28,公牛,马刺,"['托马什-萨托兰斯基' '克里斯-邓恩' '赛迪斯-杨' '卢克-科内特' '科比-怀特' '钱德勒-哈奇森' '登泽尔-瓦伦丁'
 '克里斯蒂亚诺-费利西奥']",['德章泰-默里' '布林-福布斯' '雅各布-珀尔特尔' '特雷-莱尔斯' '朗尼-沃克' '奇梅齐耶-梅图'],"['扎克-拉文' '托马什-萨托兰斯基' '克里斯-邓恩' '赛迪斯-杨' '卢克-科内特' '科比-怀特' '钱德勒-哈奇森' '登泽尔-瓦伦丁'
 '克里斯蒂亚诺-费利西奥']","['德章泰-默里' '布林-福布斯' '雅各布-珀尔特尔' '德马尔-德罗赞' '特雷-莱尔斯' '帕蒂-米尔斯' '鲁迪-盖伊' '朗尼-沃克'
 '奇梅齐耶-梅图']",110.0,109.0,0,1
2020-01-28,森林狼,国王,['沙巴兹-内皮尔' '贾勒特-卡尔弗' '约什-奥科吉' '凯塔-贝茨-迪奥普' '乔丹-麦克劳克林' '凯勒-马丁' '戈尔吉-吉昂'],['德维恩-戴德蒙' '肯特-贝兹莫尔' '科里-约瑟夫' '约吉-费雷尔' '哈里-贾尔斯'],"['沙巴兹-内皮尔' '贾勒特-卡尔弗' '安德鲁-威金斯' '罗伯特-科温顿' '卡尔-安东尼-唐斯' '约什-奥科吉' '凯塔-贝茨-迪奥普'
 '乔丹-麦克劳克林' '凯勒-马丁' '戈尔吉-吉昂']","['达龙-福克斯' '波格丹-波格丹诺维奇' '内马尼亚-别利察' '哈里森-巴恩斯' '德维恩-戴德蒙' '巴迪-希尔德' '肯特-贝兹莫尔'
 '科里-约瑟夫' '约吉-费雷尔' '哈里-贾尔斯']",124.9047619047619,129.78571428571428,0,0
2020-01-28,活塞,骑士,['塞古-敦布亚' '索恩-梅克' '布鲁斯-布朗' '兰斯顿-加洛韦' '路易斯-金'],['阿方索-麦金尼' '小拉里-南斯' '约翰-亨森' '小凯文-波特' '丹特-埃克萨姆'],"['斯维亚托斯拉夫-米哈伊柳克' '雷吉-杰克逊' '塞古-敦布亚' '索恩-梅克' '安德烈-德拉蒙德' '布鲁斯-布朗' '马基夫-莫里斯'
 '兰斯顿-加洛韦' '克里斯蒂安-伍德' '路易斯-金']","['科林-塞克斯顿' '达里厄斯-加兰' '凯文-乐福' '切迪-奥斯曼' '特里斯坦-汤普森' '阿方索-麦金尼' '小拉里-南斯'
 '约翰-亨森' '小凯文-波特' '丹特-埃克萨姆']",20.78614718614719,141.93802863802864,0,0
2020-01-28,热火,魔术,['迈耶斯-伦纳德' '凯利-奥利尼克' '小德里克-琼斯' '詹姆斯-约翰逊' '迪昂-韦特斯'],['肯-伯奇' '迈克尔-卡特-威廉姆斯' '韦斯利-艾旺杜' '穆罕默德-班巴' 'BJ-约翰逊'],"['邓肯-罗宾逊' '泰勒-希罗' '巴姆-阿德巴约' '吉米-巴特勒' '迈耶斯-伦纳德' '戈兰-德拉季奇' '凯利-奥利尼克'
 '小德里克-琼斯' '詹姆斯-约翰逊' '迪昂-韦特斯']","['埃文-富尼耶' '马克尔-富尔茨' '阿龙-戈登' '肯-伯奇' '尼古拉-武切维奇' '特伦斯-罗斯' '迈克尔-卡特-威廉姆斯'
 '韦斯利-艾旺杜' '穆罕默德-班巴' 'BJ-约翰逊']",116.28095238095239,89.69999999999999,0,1
2020-01-28,爵士,火箭,['乔-英格尔斯' '罗伊斯-奥尼尔' '迈克-康利' '乔治-尼昂' '托尼-布拉德利'],['PJ-塔克' '萨博-塞福洛沙' '迈克尔-弗雷泽' '克里斯-克莱蒙斯' '以赛亚-哈尔滕施泰因'],"['多诺万-米切尔' '乔-英格尔斯' '博扬-波格丹诺维奇' '罗伊斯-奥尼尔' '鲁迪-戈贝尔' '迈克-康利' '乔丹-克拉克森'
 '乔治-尼昂' '托尼-布拉德利']","['奥斯汀-里弗斯' '埃里克-戈登' 'PJ-塔克' '本-麦克勒摩' '丹纽尔-豪斯' '萨博-塞福洛沙' '迈克尔-弗雷泽'
 '克里斯-克莱蒙斯' '以赛亚-哈尔滕施泰因']",117.0,126.0,0,1
2020-01-28,雷霆,独行侠,['吕冈茨-多尔特' '德翁特-伯顿' '达里厄斯-贝兹利' '纳伦斯-诺埃尔' '哈米杜-迪亚洛' '迈克-穆斯卡拉'],['多里安-芬尼-史密斯' '德朗-赖特' '贾斯廷-杰克逊' '马克西-克勒贝尔' '杰伦-布伦森'],"['丹尼斯-施罗德' '吕冈茨-多尔特' '谢伊-吉尔杰斯-亚历山大' '达尼罗-加里纳利' '史蒂文-亚当斯' '德翁特-伯顿'
 '达里厄斯-贝兹利' '纳伦斯-诺埃尔' '哈米杜-迪亚洛' '迈克-穆斯卡拉']","['卢卡-东契奇' '塞思-库里' '小蒂姆-哈达威' '多里安-芬尼-史密斯' '克里斯塔普斯-波尔津吉斯' '德朗-赖特' '贾斯廷-杰克逊'
 '马克西-克勒贝尔' '杰伦-布伦森']",95.8809523809524,109.33333333333334,0,0
2020-01-29,76人,勇士,['谢克-米尔顿' '马蒂斯-赛布尔' '富尔坎-科尔克马兹' '劳尔-内托' '扎伊尔-史密斯' '詹姆斯-恩尼斯'],['达米恩-李' '德雷蒙德-格林' '马基斯-克里斯' '奥马里-斯佩尔曼' '乔丹-普尔' '埃里克-帕斯卡尔' '雅各布-埃文斯'],"['本-西蒙斯' '谢克-米尔顿' '托拜厄斯-哈里斯' '艾尔-霍弗德' '乔尔-恩比德' '马蒂斯-赛布尔' '富尔坎-科尔克马兹'
 '劳尔-内托' '扎伊尔-史密斯' '詹姆斯-恩尼斯']","['丹吉洛-拉塞尔' '达米恩-李' '德雷蒙德-格林' '格伦-罗宾逊三世' '马基斯-克里斯' '亚历克-伯克斯' '奥马里-斯佩尔曼'
 '乔丹-普尔' '埃里克-帕斯卡尔' '雅各布-埃文斯']",115.0,104.0,0,0
2020-01-29,灰熊,掘金,['凯尔-安德森' '泰厄斯-琼斯' '所罗门-希尔' '马尔科-古杜里奇' '约翰-康查尔'],['加里-哈里斯' '托里-克雷格' '蒙特-莫里斯' '马利克-比斯利' '胡安-埃尔南戈麦斯'],"['狄龙-布鲁克斯' '贾-莫兰特' '小贾伦-杰克逊' '凯尔-安德森' '约纳斯-瓦兰丘纳斯' '布兰登-克拉克' '泰厄斯-琼斯'
 '所罗门-希尔' '马尔科-古杜里奇' '约翰-康查尔']","['威尔-巴顿' '加里-哈里斯' '杰拉米-格兰特' '托里-克雷格' '尼古拉-约基奇' '蒙特-莫里斯' '小迈克尔-波特'
 '马利克-比斯利' '胡安-埃尔南戈麦斯']",61.849206349206355,92.78571428571429,0,0
2020-01-29,热火,凯尔特人,['迈耶斯-伦纳德' '小德里克-琼斯' '迪昂-韦特斯' '克里斯-席尔瓦'],['丹尼尔-泰斯' '格兰特-威廉姆斯' '谢米-奥杰莱' '布拉德-沃纳梅克'],"['邓肯-罗宾逊' '泰勒-希罗' '吉米-巴特勒' '巴姆-阿德巴约' '迈耶斯-伦纳德' '戈兰-德拉季奇' '小德里克-琼斯'
 '迪昂-韦特斯' '克里斯-席尔瓦']","['肯巴-沃克' '马库斯-斯马特' '杰伦-布朗' '戈登-海沃德' '丹尼尔-泰斯' '格兰特-威廉姆斯' '谢米-奥杰莱'
 '布拉德-沃纳梅克']",76.9084249084249,86.26190476190476,1,0
2020-01-29,独行侠,太阳,"['多里安-芬尼-史密斯' '杰伦-布伦森' '何塞-巴里亚' '贾斯廷-杰克逊' '德朗-赖特' '威利-考利-斯坦' '瑞安-布罗科夫'
 '博班-马里亚诺维奇']",['里基-卢比奥' '米卡尔-布里奇斯' '泰-杰罗姆' '达里奥-沙里奇' '泰勒-约翰逊' '杰文-卡特'],"['卢卡-东契奇' '塞思-库里' '小蒂姆-哈达威' '多里安-芬尼-史密斯' '克里斯塔普斯-波尔津吉斯' '杰伦-布伦森' '何塞-巴里亚'
 '马克西-克勒贝尔' '贾斯廷-杰克逊' '德朗-赖特' '威利-考利-斯坦' '瑞安-布罗科夫' '博班-马里亚诺维奇']","['德文-布克' '里基-卢比奥' '米卡尔-布里奇斯' '凯利-乌布雷' '德安德烈-艾顿' '泰-杰罗姆' '达里奥-沙里奇' '泰勒-约翰逊'
 '杰文-卡特']",107.85714285714286,135.5,1,0
2020-01-29,猛龙,老鹰,['OG-阿奴诺比' '马克-加索尔' '特伦斯-戴维斯' '克里斯-布歇' '马特-托马斯' '斯坦利-约翰逊'],['卡姆-雷迪什' '达米安-琼斯' '杰夫-蒂格' '文斯-卡特' '布兰登-古德温' '查理-布朗'],"['凯尔-洛瑞' '弗雷德-范弗利特' '帕斯卡尔-西亚卡姆' 'OG-阿奴诺比' '马克-加索尔' '赛尔吉-伊巴卡' '诺曼-鲍威尔'
 '特伦斯-戴维斯' '克里斯-布歇' '马特-托马斯' '斯坦利-约翰逊']","['凯文-赫尔特' '特雷-杨' '德安德烈-亨特' '卡姆-雷迪什' '约翰-科林斯' '达米安-琼斯' '杰夫-蒂格' '文斯-卡特'
 '布兰登-古德温' '查理-布朗']",136.61904761904765,107.61111111111111,0,0
2020-01-29,雄鹿,奇才,"['韦斯利-马修斯' '艾森-伊利亚索瓦' '布鲁克-洛佩斯' '唐特-迪温琴佐' '帕特-康诺顿' '乔治-希尔' '罗宾-洛佩斯'
 '凯尔-科沃尔']",['以赛亚-托马斯' '托马斯-布莱恩特' '伊萨克-邦加' '伊安-马辛米' '安热伊斯-帕塞奇尼克斯'],"['埃里克-布莱索' '韦斯利-马修斯' '克里斯-米德尔顿' '艾森-伊利亚索瓦' '布鲁克-洛佩斯' '唐特-迪温琴佐' '帕特-康诺顿'
 '乔治-希尔' '罗宾-洛佩斯' '凯尔-科沃尔']","['布拉德利-比尔' '以赛亚-托马斯' '托马斯-布莱恩特' '伊萨克-邦加' '伊安-马辛米' '特洛伊-布朗' '戴维斯-贝尔坦斯'
 '伊斯梅尔-史密斯' '安热伊斯-帕塞奇尼克斯']",178.35714285714286,132.54761904761904,0,0
2020-01-29,骑士,鹈鹕,['丹特-埃克萨姆' '小拉里-南斯' '阿方索-麦金尼' '马修-戴拉维多瓦' '约翰-亨森' '泰勒-库克'],['朗佐-鲍尔' '德里克-费沃斯' '约什-哈特' '尼科勒-梅利' '贾克森-海斯' '弗兰克-杰克逊'],"['科林-塞克斯顿' '丹特-埃克萨姆' '凯文-乐福' '切迪-奥斯曼' '特里斯坦-汤普森' '小凯文-波特' '小拉里-南斯'
 '阿方索-麦金尼' '马修-戴拉维多瓦' '约翰-亨森' '泰勒-库克']","['朱-霍勒迪' '朗佐-鲍尔' '布兰登-英格拉姆' '蔡恩-威廉森' '德里克-费沃斯' 'JJ-雷迪克' '约什-哈特' '尼科勒-梅利'
 '贾克森-海斯' '弗兰克-杰克逊']",111.0,125.0,1,0
2020-01-29,黄蜂,尼克斯,['科迪-泽勒' '马利克-蒙克' '吉列尔莫-埃尔南戈麦斯' '科迪-马丁' '马文-威廉姆斯' '德维恩-培根'],"['埃尔弗里德-佩顿' '雷吉-布洛克' '泰-吉布森' '米切尔-罗宾逊' '丹伊恩-多特森' '博比-波蒂斯' '丹尼斯-史密斯'
 '凯文-诺克斯' '弗朗克-尼利基纳']","['德文特-格雷厄姆' '特里-罗齐尔' 'PJ-华盛顿' '迈尔斯-布里奇斯' '科迪-泽勒' '马利克-蒙克' '吉列尔莫-埃尔南戈麦斯'
 '科迪-马丁' '马文-威廉姆斯' '德维恩-培根']","['埃尔弗里德-佩顿' '雷吉-布洛克' '朱利叶斯-兰德尔' '马库斯-莫里斯' '泰-吉布森' '米切尔-罗宾逊' '丹伊恩-多特森'
 '博比-波蒂斯' '丹尼斯-史密斯' '凯文-诺克斯' '弗朗克-尼利基纳']",126.04761904761905,111.64285714285714,0,0
2020-01-30,国王,雷霆,['德维恩-戴德蒙' '安东尼-托利弗' '科里-约瑟夫' '肯特-贝兹莫尔' '哈里-贾尔斯' '约吉-费雷尔' '贾斯廷-詹姆斯'],['吕冈茨-多尔特' '史蒂文-亚当斯' '纳伦斯-诺埃尔' '哈米杜-迪亚洛' '达里厄斯-贝兹利'],"['达龙-福克斯' '波格丹-波格丹诺维奇' '哈里森-巴恩斯' '德维恩-戴德蒙' '巴迪-希尔德' '安东尼-托利弗' '科里-约瑟夫'
 '肯特-贝兹莫尔' '哈里-贾尔斯' '约吉-费雷尔' '贾斯廷-詹姆斯']","['吕冈茨-多尔特' '克里斯-保罗' '谢伊-吉尔杰斯-亚历山大' '达尼罗-加里纳利' '史蒂文-亚当斯' '丹尼斯-施罗德'
 '纳伦斯-诺埃尔' '哈米杜-迪亚洛' '达里厄斯-贝兹利']",109.21428571428572,123.07142857142857,0,0
2020-01-30,尼克斯,灰熊,['雷吉-布洛克' '泰-吉布森' '米切尔-罗宾逊' '丹伊恩-多特森' '凯文-诺克斯' '博比-波蒂斯' '丹尼斯-史密斯' '韦恩-艾灵顿'],['杰-克劳德' '布兰登-克拉克' '泰厄斯-琼斯' '所罗门-希尔' '凯尔-安德森' '马尔科-古杜里奇' '约什-杰克逊'],"['埃尔弗里德-佩顿' '雷吉-布洛克' '朱利叶斯-兰德尔' '马库斯-莫里斯' '泰-吉布森' '米切尔-罗宾逊' '丹伊恩-多特森'
 '凯文-诺克斯' '博比-波蒂斯' '丹尼斯-史密斯' '韦恩-艾灵顿']","['狄龙-布鲁克斯' '贾-莫兰特' '杰-克劳德' '小贾伦-杰克逊' '约纳斯-瓦兰丘纳斯' '布兰登-克拉克' '泰厄斯-琼斯'
 '所罗门-希尔' '凯尔-安德森' '马尔科-古杜里奇' '约什-杰克逊']",106.0,127.0,1,1
2020-01-30,开拓者,火箭,['特雷沃-阿里扎' '小加里-特伦特' '纳西尔-利特尔' '安芬尼-西蒙斯' '凯莱布-斯瓦尼根'],['PJ-塔克' '克林特-卡佩拉' '奥斯汀-里弗斯' '丹纽尔-豪斯' '本-麦克勒摩'],"['达米安-利拉德' 'CJ-麦科勒姆' '特雷沃-阿里扎' '卡梅罗-安东尼' '哈桑-怀特塞德' '小加里-特伦特' '纳西尔-利特尔'
 '安芬尼-西蒙斯' '凯莱布-斯瓦尼根']","['拉塞尔-威斯布鲁克' '詹姆斯-哈登' 'PJ-塔克' '埃里克-戈登' '克林特-卡佩拉' '奥斯汀-里弗斯' '丹纽尔-豪斯'
 '本-麦克勒摩']",112.42796092796092,82.33809523809524,0,0
2020-01-30,步行者,公牛,['亚卡尔-桑普森' '贾斯廷-霍勒迪' '维克托-奥拉迪波' 'TJ-麦康奈尔' '戈加-比塔泽'],"['托马什-萨托兰斯基' '克里斯-邓恩' '卢克-科内特' '克里斯蒂亚诺-费利西奥' '钱德勒-哈奇森' '登泽尔-瓦伦丁'
 '里安-阿尔奇迪亚科诺']","['马尔科姆-布罗格登' '杰里米-兰姆' 'TJ-沃伦' '亚卡尔-桑普森' '多曼塔斯-萨博尼斯' '贾斯廷-霍勒迪' '维克托-奥拉迪波'
 'TJ-麦康奈尔' '道格-麦克德莫特' '戈加-比塔泽']","['扎克-拉文' '托马什-萨托兰斯基' '赛迪斯-杨' '克里斯-邓恩' '卢克-科内特' '克里斯蒂亚诺-费利西奥' '钱德勒-哈奇森'
 '登泽尔-瓦伦丁' '科比-怀特' '里安-阿尔奇迪亚科诺']",78.80634920634921,131.36363636363635,0,0
2020-01-30,篮网,活塞,['加莱特-坦普尔' '乔-哈里斯' '贾勒特-阿伦' '卡里斯-勒韦尔' '德安德烈-乔丹' '威尔森-钱德勒' '蒂莫泰-卢瓦乌-卡巴罗'],['布鲁斯-布朗' '托尼-斯内尔' '马基夫-莫里斯' '雷吉-杰克逊' '兰斯顿-加洛韦' '克里斯蒂安-伍德'],"['凯里-欧文' '加莱特-坦普尔' '托里恩-普林斯' '乔-哈里斯' '贾勒特-阿伦' '斯潘塞-丁威迪' '卡里斯-勒韦尔'
 '德安德烈-乔丹' '威尔森-钱德勒' '蒂莫泰-卢瓦乌-卡巴罗']","['德里克-罗斯' '布鲁斯-布朗' '托尼-斯内尔' '安德烈-德拉蒙德' '马基夫-莫里斯' '雷吉-杰克逊' '兰斯顿-加洛韦'
 '克里斯蒂安-伍德' '斯维亚托斯拉夫-米哈伊柳克']",164.07142857142856,158.09047619047618,0,0
